frame.number@frame.time@ip.src@ip.dst@_ws.col.protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
108@Nov 16, 2023 14:08:50.092911000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213419347@250@@61384@5050@250@@@
109@Nov 16, 2023 14:08:50.170691000 CST@192.168.1.78@192.168.1.79@TCP@66@108@419205389@0@0.077780000@5050@61384@@@@
110@Nov 16, 2023 14:08:50.598356000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213419597@250@@61384@5050@250@@@
111@Nov 16, 2023 14:08:50.682792000 CST@192.168.1.78@192.168.1.79@TCP@66@110@419205389@0@0.084436000@5050@61384@@@@
112@Nov 16, 2023 14:08:51.103778000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213419847@250@@61384@5050@250@@@
113@Nov 16, 2023 14:08:51.197082000 CST@192.168.1.78@192.168.1.79@TCP@66@112@419205389@0@0.093304000@5050@61384@@@@
114@Nov 16, 2023 14:08:51.604567000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213420097@250@@61384@5050@250@@@
115@Nov 16, 2023 14:08:51.707066000 CST@192.168.1.78@192.168.1.79@TCP@66@114@419205389@0@0.102499000@5050@61384@@@@
116@Nov 16, 2023 14:08:52.110011000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213420347@250@@61384@5050@250@@@
117@Nov 16, 2023 14:08:52.218943000 CST@192.168.1.78@192.168.1.79@TCP@66@116@419205389@0@0.108932000@5050@61384@@@@
118@Nov 16, 2023 14:08:52.615519000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213420597@250@@61384@5050@250@@@
119@Nov 16, 2023 14:08:52.743370000 CST@192.168.1.78@192.168.1.79@TCP@66@118@419205389@0@0.127851000@5050@61384@@@@
120@Nov 16, 2023 14:08:53.120934000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213420847@250@@61384@5050@250@@@
121@Nov 16, 2023 14:08:53.140911000 CST@192.168.1.78@192.168.1.79@TCP@66@120@419205389@0@0.019977000@5050@61384@@@@
122@Nov 16, 2023 14:08:53.626354000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213421097@250@@61384@5050@250@@@
123@Nov 16, 2023 14:08:53.657090000 CST@192.168.1.78@192.168.1.79@TCP@66@122@419205389@0@0.030736000@5050@61384@@@@
124@Nov 16, 2023 14:08:54.131845000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213421347@250@@61384@5050@250@@@
125@Nov 16, 2023 14:08:54.164487000 CST@192.168.1.78@192.168.1.79@TCP@66@124@419205389@0@0.032642000@5050@61384@@@@
126@Nov 16, 2023 14:08:54.633097000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213421597@250@@61384@5050@250@@@
127@Nov 16, 2023 14:08:54.677396000 CST@192.168.1.78@192.168.1.79@TCP@66@126@419205389@0@0.044299000@5050@61384@@@@
128@Nov 16, 2023 14:08:55.135510000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213421847@250@@61384@5050@250@@@
129@Nov 16, 2023 14:08:55.189825000 CST@192.168.1.78@192.168.1.79@TCP@66@128@419205389@0@0.054315000@5050@61384@@@@
130@Nov 16, 2023 14:08:55.640941000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213422097@250@@61384@5050@250@@@
131@Nov 16, 2023 14:08:55.700559000 CST@192.168.1.78@192.168.1.79@TCP@66@130@419205389@0@0.059618000@5050@61384@@@@
132@Nov 16, 2023 14:08:56.146353000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213422347@250@@61384@5050@250@@@
133@Nov 16, 2023 14:08:56.212632000 CST@192.168.1.78@192.168.1.79@TCP@66@132@419205389@0@0.066279000@5050@61384@@@@
134@Nov 16, 2023 14:08:56.647037000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213422597@250@@61384@5050@250@@@
135@Nov 16, 2023 14:08:56.726056000 CST@192.168.1.78@192.168.1.79@TCP@66@134@419205389@0@0.079019000@5050@61384@@@@
136@Nov 16, 2023 14:08:57.152460000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213422847@250@@61384@5050@250@@@
137@Nov 16, 2023 14:08:57.236165000 CST@192.168.1.78@192.168.1.79@TCP@66@136@419205389@0@0.083705000@5050@61384@@@@
138@Nov 16, 2023 14:08:57.657871000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213423097@250@@61384@5050@250@@@
139@Nov 16, 2023 14:08:57.893170000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213423097@250@@61384@5050@250@1@@
140@Nov 16, 2023 14:08:57.954413000 CST@192.168.1.78@192.168.1.79@TCP@66@138@419205389@0@0.296542000@5050@61384@@@@
141@Nov 16, 2023 14:08:57.954414000 CST@192.168.1.78@192.168.1.79@TCP@78@@419205389@0@@5050@61384@@@@
142@Nov 16, 2023 14:08:58.163248000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213423347@250@@61384@5050@@@@
143@Nov 16, 2023 14:08:58.261348000 CST@192.168.1.78@192.168.1.79@TCP@66@142@419205389@0@0.098100000@5050@61384@@@@
144@Nov 16, 2023 14:08:58.668517000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213423597@250@@61384@5050@250@@@
145@Nov 16, 2023 14:08:58.772920000 CST@192.168.1.78@192.168.1.79@TCP@66@144@419205389@0@0.104403000@5050@61384@@@@
146@Nov 16, 2023 14:08:59.173870000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213423847@250@@61384@5050@250@@@
147@Nov 16, 2023 14:08:59.285050000 CST@192.168.1.78@192.168.1.79@TCP@66@146@419205389@0@0.111180000@5050@61384@@@@
148@Nov 16, 2023 14:08:59.679035000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213424097@250@@61384@5050@250@@@
149@Nov 16, 2023 14:08:59.798039000 CST@192.168.1.78@192.168.1.79@TCP@66@148@419205389@0@0.119004000@5050@61384@@@@
150@Nov 16, 2023 14:09:00.184442000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213424347@250@@61384@5050@250@@@
151@Nov 16, 2023 14:09:00.206430000 CST@192.168.1.78@192.168.1.79@TCP@66@150@419205389@0@0.021988000@5050@61384@@@@
152@Nov 16, 2023 14:09:00.689835000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213424597@250@@61384@5050@250@@@
153@Nov 16, 2023 14:09:00.719371000 CST@192.168.1.78@192.168.1.79@TCP@66@152@419205389@0@0.029536000@5050@61384@@@@
154@Nov 16, 2023 14:09:01.195234000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213424847@250@@61384@5050@250@@@
155@Nov 16, 2023 14:09:01.230400000 CST@192.168.1.78@192.168.1.79@TCP@66@154@419205389@0@0.035166000@5050@61384@@@@
156@Nov 16, 2023 14:09:01.700591000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213425097@250@@61384@5050@250@@@
157@Nov 16, 2023 14:09:01.742809000 CST@192.168.1.78@192.168.1.79@TCP@66@156@419205389@0@0.042218000@5050@61384@@@@
158@Nov 16, 2023 14:09:02.206008000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213425347@250@@61384@5050@250@@@
159@Nov 16, 2023 14:09:02.218137000 CST@192.168.1.78@192.168.1.79@TCP@66@158@419205389@0@0.012129000@5050@61384@@@@
160@Nov 16, 2023 14:09:02.711458000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213425597@250@@61384@5050@250@@@
161@Nov 16, 2023 14:09:02.870215000 CST@192.168.1.78@192.168.1.79@TCP@66@160@419205389@0@0.158757000@5050@61384@@@@
162@Nov 16, 2023 14:09:03.215027000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213425847@250@@61384@5050@250@@@
163@Nov 16, 2023 14:09:03.278416000 CST@192.168.1.78@192.168.1.79@TCP@66@162@419205389@0@0.063389000@5050@61384@@@@
164@Nov 16, 2023 14:09:03.720462000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213426097@250@@61384@5050@250@@@
165@Nov 16, 2023 14:09:03.792062000 CST@192.168.1.78@192.168.1.79@TCP@66@164@419205389@0@0.071600000@5050@61384@@@@
166@Nov 16, 2023 14:09:04.225892000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213426347@250@@61384@5050@250@@@
167@Nov 16, 2023 14:09:04.302473000 CST@192.168.1.78@192.168.1.79@TCP@66@166@419205389@0@0.076581000@5050@61384@@@@
168@Nov 16, 2023 14:09:04.729648000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213426597@250@@61384@5050@250@@@
169@Nov 16, 2023 14:09:04.814522000 CST@192.168.1.78@192.168.1.79@TCP@66@168@419205389@0@0.084874000@5050@61384@@@@
170@Nov 16, 2023 14:09:05.234976000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213426847@250@@61384@5050@250@@@
171@Nov 16, 2023 14:09:05.329109000 CST@192.168.1.78@192.168.1.79@TCP@66@170@419205389@0@0.094133000@5050@61384@@@@
172@Nov 16, 2023 14:09:05.736966000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213427097@250@@61384@5050@250@@@
173@Nov 16, 2023 14:09:05.839331000 CST@192.168.1.78@192.168.1.79@TCP@66@172@419205389@0@0.102365000@5050@61384@@@@
174@Nov 16, 2023 14:09:06.242340000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213427347@250@@61384@5050@250@@@
175@Nov 16, 2023 14:09:06.350636000 CST@192.168.1.78@192.168.1.79@TCP@66@174@419205389@0@0.108296000@5050@61384@@@@
176@Nov 16, 2023 14:09:06.746362000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213427597@250@@61384@5050@250@@@
177@Nov 16, 2023 14:09:06.866812000 CST@192.168.1.78@192.168.1.79@TCP@66@176@419205389@0@0.120450000@5050@61384@@@@
178@Nov 16, 2023 14:09:07.251776000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213427847@250@@61384@5050@250@@@
179@Nov 16, 2023 14:09:07.264676000 CST@192.168.1.78@192.168.1.79@TCP@66@178@419205389@0@0.012900000@5050@61384@@@@
180@Nov 16, 2023 14:09:07.757185000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213428097@250@@61384@5050@250@@@
181@Nov 16, 2023 14:09:07.784423000 CST@192.168.1.78@192.168.1.79@TCP@66@180@419205389@0@0.027238000@5050@61384@@@@
182@Nov 16, 2023 14:09:08.262520000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213428347@250@@61384@5050@250@@@
183@Nov 16, 2023 14:09:08.297032000 CST@192.168.1.78@192.168.1.79@TCP@66@182@419205389@0@0.034512000@5050@61384@@@@
184@Nov 16, 2023 14:09:08.767003000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213428597@250@@61384@5050@250@@@
185@Nov 16, 2023 14:09:08.812847000 CST@192.168.1.78@192.168.1.79@TCP@66@184@419205389@0@0.045844000@5050@61384@@@@
186@Nov 16, 2023 14:09:09.267809000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213428847@250@@61384@5050@250@@@
187@Nov 16, 2023 14:09:09.324089000 CST@192.168.1.78@192.168.1.79@TCP@66@186@419205389@0@0.056280000@5050@61384@@@@
188@Nov 16, 2023 14:09:09.770676000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213429097@250@@61384@5050@250@@@
189@Nov 16, 2023 14:09:09.832690000 CST@192.168.1.78@192.168.1.79@TCP@66@188@419205389@0@0.062014000@5050@61384@@@@
190@Nov 16, 2023 14:09:10.276087000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213429347@250@@61384@5050@250@@@
191@Nov 16, 2023 14:09:10.344590000 CST@192.168.1.78@192.168.1.79@TCP@66@190@419205389@0@0.068503000@5050@61384@@@@
192@Nov 16, 2023 14:09:10.779802000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213429597@250@@61384@5050@250@@@
193@Nov 16, 2023 14:09:10.858949000 CST@192.168.1.78@192.168.1.79@TCP@66@192@419205389@0@0.079147000@5050@61384@@@@
194@Nov 16, 2023 14:09:11.284802000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213429847@250@@61384@5050@250@@@
195@Nov 16, 2023 14:09:11.369322000 CST@192.168.1.78@192.168.1.79@TCP@66@194@419205389@0@0.084520000@5050@61384@@@@
196@Nov 16, 2023 14:09:11.790152000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213430097@250@@61384@5050@250@@@
197@Nov 16, 2023 14:09:11.880951000 CST@192.168.1.78@192.168.1.79@TCP@66@196@419205389@0@0.090799000@5050@61384@@@@
198@Nov 16, 2023 14:09:12.295503000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213430347@250@@61384@5050@250@@@
