frame.number@frame.time@ip.src@ip.dst@_ws.col.Protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
108@Nov 13, 2023 16:05:13.853613000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281777020@250@@57406@5050@250@@@
109@Nov 13, 2023 16:05:13.901909000 CST@192.168.1.78@192.168.1.79@TCP@66@108@704944571@0@0.048296000@5050@57406@@@@
110@Nov 13, 2023 16:05:14.358890000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281777270@250@@57406@5050@250@@@
111@Nov 13, 2023 16:05:14.741405000 CST@192.168.1.78@192.168.1.79@TCP@66@110@704944571@0@0.382515000@5050@57406@@@@
112@Nov 13, 2023 16:05:14.864138000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281777520@250@@57406@5050@250@@@
113@Nov 13, 2023 16:05:14.924407000 CST@192.168.1.78@192.168.1.79@TCP@66@112@704944571@0@0.060269000@5050@57406@@@@
114@Nov 13, 2023 16:05:15.369431000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281777770@250@@57406@5050@250@@@
115@Nov 13, 2023 16:05:15.642744000 CST@192.168.1.78@192.168.1.79@TCP@66@114@704944571@0@0.273313000@5050@57406@@@@
116@Nov 13, 2023 16:05:15.873334000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281778020@250@@57406@5050@250@@@
117@Nov 13, 2023 16:05:15.964576000 CST@192.168.1.78@192.168.1.79@TCP@66@116@704944571@0@0.091242000@5050@57406@@@@
118@Nov 13, 2023 16:05:16.376024000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281778270@250@@57406@5050@250@@@
119@Nov 13, 2023 16:05:16.545568000 CST@192.168.1.78@192.168.1.79@TCP@66@118@704944571@0@0.169544000@5050@57406@@@@
120@Nov 13, 2023 16:05:16.881298000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281778520@250@@57406@5050@250@@@
121@Nov 13, 2023 16:05:16.973582000 CST@192.168.1.78@192.168.1.79@TCP@66@120@704944571@0@0.092284000@5050@57406@@@@
122@Nov 13, 2023 16:05:17.386582000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281778770@250@@57406@5050@250@@@
123@Nov 13, 2023 16:05:17.486309000 CST@192.168.1.78@192.168.1.79@TCP@66@122@704944571@0@0.099727000@5050@57406@@@@
124@Nov 13, 2023 16:05:17.891904000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281779020@250@@57406@5050@250@@@
125@Nov 13, 2023 16:05:17.997252000 CST@192.168.1.78@192.168.1.79@TCP@66@124@704944571@0@0.105348000@5050@57406@@@@
126@Nov 13, 2023 16:05:18.393550000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281779270@250@@57406@5050@250@@@
127@Nov 13, 2023 16:05:18.407468000 CST@192.168.1.78@192.168.1.79@TCP@66@126@704944571@0@0.013918000@5050@57406@@@@
128@Nov 13, 2023 16:05:18.898854000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281779520@250@@57406@5050@250@@@
129@Nov 13, 2023 16:05:18.918869000 CST@192.168.1.78@192.168.1.79@TCP@66@128@704944571@0@0.020015000@5050@57406@@@@
130@Nov 13, 2023 16:05:19.404144000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281779770@250@@57406@5050@250@@@
131@Nov 13, 2023 16:05:19.445965000 CST@192.168.1.78@192.168.1.79@TCP@66@130@704944571@0@0.041821000@5050@57406@@@@
132@Nov 13, 2023 16:05:19.909443000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281780020@250@@57406@5050@250@@@
133@Nov 13, 2023 16:05:19.967519000 CST@192.168.1.78@192.168.1.79@TCP@66@132@704944571@0@0.058076000@5050@57406@@@@
134@Nov 13, 2023 16:05:20.414363000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281780270@250@@57406@5050@250@@@
135@Nov 13, 2023 16:05:20.470354000 CST@192.168.1.78@192.168.1.79@TCP@66@134@704944571@0@0.055991000@5050@57406@@@@
136@Nov 13, 2023 16:05:20.919623000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281780520@250@@57406@5050@250@@@
137@Nov 13, 2023 16:05:20.966234000 CST@192.168.1.78@192.168.1.79@TCP@66@136@704944571@0@0.046611000@5050@57406@@@@
138@Nov 13, 2023 16:05:21.424927000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281780770@250@@57406@5050@250@@@
139@Nov 13, 2023 16:05:21.712388000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281780770@250@@57406@5050@250@1@@
140@Nov 13, 2023 16:05:22.110903000 CST@192.168.1.78@192.168.1.79@TCP@66@138@704944571@0@0.685976000@5050@57406@@@@
141@Nov 13, 2023 16:05:22.111059000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281781020@250@@57406@5050@250@@@
142@Nov 13, 2023 16:05:22.195213000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
143@Nov 13, 2023 16:05:22.195220000 CST@192.168.1.78@192.168.1.79@TCP@66@141@704944571@0@0.084161000@5050@57406@@@@
144@Nov 13, 2023 16:05:22.432615000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281781270@250@@57406@5050@250@@@
145@Nov 13, 2023 16:05:22.446274000 CST@192.168.1.78@192.168.1.79@TCP@66@144@704944571@0@0.013659000@5050@57406@@@@
146@Nov 13, 2023 16:05:22.935281000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281781520@250@@57406@5050@250@@@
147@Nov 13, 2023 16:05:23.015984000 CST@192.168.1.78@192.168.1.79@TCP@66@146@704944571@0@0.080703000@5050@57406@@@@
148@Nov 13, 2023 16:05:23.440630000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281781770@250@@57406@5050@250@@@
149@Nov 13, 2023 16:05:23.526340000 CST@192.168.1.78@192.168.1.79@TCP@66@148@704944571@0@0.085710000@5050@57406@@@@
150@Nov 13, 2023 16:05:23.945973000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281782020@250@@57406@5050@250@@@
151@Nov 13, 2023 16:05:24.063464000 CST@192.168.1.78@192.168.1.79@TCP@66@150@704944571@0@0.117491000@5050@57406@@@@
152@Nov 13, 2023 16:05:24.451327000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281782270@250@@57406@5050@250@@@
153@Nov 13, 2023 16:05:24.553787000 CST@192.168.1.78@192.168.1.79@TCP@66@152@704944571@0@0.102460000@5050@57406@@@@
154@Nov 13, 2023 16:05:24.956694000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281782520@250@@57406@5050@250@@@
155@Nov 13, 2023 16:05:25.064658000 CST@192.168.1.78@192.168.1.79@TCP@66@154@704944571@0@0.107964000@5050@57406@@@@
156@Nov 13, 2023 16:05:25.462026000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281782770@250@@57406@5050@250@@@
157@Nov 13, 2023 16:05:25.592540000 CST@192.168.1.78@192.168.1.79@TCP@66@156@704944571@0@0.130514000@5050@57406@@@@
158@Nov 13, 2023 16:05:25.963681000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281783020@250@@57406@5050@250@@@
159@Nov 13, 2023 16:05:26.114936000 CST@192.168.1.78@192.168.1.79@TCP@66@158@704944571@0@0.151255000@5050@57406@@@@
160@Nov 13, 2023 16:05:26.469004000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281783270@250@@57406@5050@250@@@
161@Nov 13, 2023 16:05:26.639973000 CST@192.168.1.78@192.168.1.79@TCP@66@160@704944571@0@0.170969000@5050@57406@@@@
162@Nov 13, 2023 16:05:26.974346000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281783520@250@@57406@5050@250@@@
163@Nov 13, 2023 16:05:27.034519000 CST@192.168.1.78@192.168.1.79@TCP@66@162@704944571@0@0.060173000@5050@57406@@@@
164@Nov 13, 2023 16:05:27.478951000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281783770@250@@57406@5050@250@@@
165@Nov 13, 2023 16:05:27.520546000 CST@192.168.1.78@192.168.1.79@TCP@66@164@704944571@0@0.041595000@5050@57406@@@@
166@Nov 13, 2023 16:05:27.984305000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281784020@250@@57406@5050@250@@@
167@Nov 13, 2023 16:05:28.080029000 CST@192.168.1.78@192.168.1.79@TCP@66@166@704944571@0@0.095724000@5050@57406@@@@
168@Nov 13, 2023 16:05:28.486378000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281784270@250@@57406@5050@250@@@
169@Nov 13, 2023 16:05:28.563911000 CST@192.168.1.78@192.168.1.79@TCP@66@168@704944571@0@0.077533000@5050@57406@@@@
170@Nov 13, 2023 16:05:28.991694000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281784520@250@@57406@5050@250@@@
171@Nov 13, 2023 16:05:29.128574000 CST@192.168.1.78@192.168.1.79@TCP@66@170@704944571@0@0.136880000@5050@57406@@@@
172@Nov 13, 2023 16:05:29.497054000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281784770@250@@57406@5050@250@@@
173@Nov 13, 2023 16:05:29.568376000 CST@192.168.1.78@192.168.1.79@TCP@66@172@704944571@0@0.071322000@5050@57406@@@@
174@Nov 13, 2023 16:05:30.002418000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281785020@250@@57406@5050@250@@@
175@Nov 13, 2023 16:05:30.079919000 CST@192.168.1.78@192.168.1.79@TCP@66@174@704944571@0@0.077501000@5050@57406@@@@
176@Nov 13, 2023 16:05:30.507759000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281785270@250@@57406@5050@250@@@
177@Nov 13, 2023 16:05:30.592864000 CST@192.168.1.78@192.168.1.79@TCP@66@176@704944571@0@0.085105000@5050@57406@@@@
178@Nov 13, 2023 16:05:31.010996000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281785520@250@@57406@5050@250@@@
179@Nov 13, 2023 16:05:31.104497000 CST@192.168.1.78@192.168.1.79@TCP@66@178@704944571@0@0.093501000@5050@57406@@@@
180@Nov 13, 2023 16:05:31.516369000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281785770@250@@57406@5050@250@@@
181@Nov 13, 2023 16:05:31.617099000 CST@192.168.1.78@192.168.1.79@TCP@66@180@704944571@0@0.100730000@5050@57406@@@@
182@Nov 13, 2023 16:05:32.021715000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281786020@250@@57406@5050@250@@@
183@Nov 13, 2023 16:05:32.127964000 CST@192.168.1.78@192.168.1.79@TCP@66@182@704944571@0@0.106249000@5050@57406@@@@
184@Nov 13, 2023 16:05:32.527103000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281786270@250@@57406@5050@250@@@
185@Nov 13, 2023 16:05:32.558321000 CST@192.168.1.78@192.168.1.79@TCP@66@184@704944571@0@0.031218000@5050@57406@@@@
186@Nov 13, 2023 16:05:33.027756000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281786520@250@@57406@5050@250@@@
187@Nov 13, 2023 16:05:33.050386000 CST@192.168.1.78@192.168.1.79@TCP@66@186@704944571@0@0.022630000@5050@57406@@@@
188@Nov 13, 2023 16:05:33.533113000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281786770@250@@57406@5050@250@@@
189@Nov 13, 2023 16:05:33.561633000 CST@192.168.1.78@192.168.1.79@TCP@66@188@704944571@0@0.028520000@5050@57406@@@@
190@Nov 13, 2023 16:05:34.038466000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281787020@250@@57406@5050@250@@@
191@Nov 13, 2023 16:05:34.059317000 CST@192.168.1.78@192.168.1.79@TCP@66@190@704944571@0@0.020851000@5050@57406@@@@
192@Nov 13, 2023 16:05:34.543404000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281787270@250@@57406@5050@250@@@
193@Nov 13, 2023 16:05:34.585553000 CST@192.168.1.78@192.168.1.79@TCP@66@192@704944571@0@0.042149000@5050@57406@@@@
194@Nov 13, 2023 16:05:35.048704000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281787520@250@@57406@5050@250@@@
195@Nov 13, 2023 16:05:35.101080000 CST@192.168.1.78@192.168.1.79@TCP@66@194@704944571@0@0.052376000@5050@57406@@@@
196@Nov 13, 2023 16:05:35.551123000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281787770@250@@57406@5050@250@@@
197@Nov 13, 2023 16:05:35.610010000 CST@192.168.1.78@192.168.1.79@TCP@66@196@704944571@0@0.058887000@5050@57406@@@@
198@Nov 13, 2023 16:05:36.056348000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281788020@250@@57406@5050@250@@@
