frame.number@frame.time@ip.src@ip.dst@_ws.col.Protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
17@Nov  1, 2023 17:31:58.522617000 CST@192.168.1.78@192.168.1.79@TCP@66@16@3157836449@0@0.000033000@5050@65284@@@@
18@Nov  1, 2023 17:31:59.038599000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816637227@250@@65284@5050@250@@@
19@Nov  1, 2023 17:31:59.038622000 CST@192.168.1.78@192.168.1.79@TCP@66@18@3157836449@0@0.000023000@5050@65284@@@@
20@Nov  1, 2023 17:31:59.543018000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816637477@250@@65284@5050@250@@@
21@Nov  1, 2023 17:31:59.543052000 CST@192.168.1.78@192.168.1.79@TCP@66@20@3157836449@0@0.000034000@5050@65284@@@@
22@Nov  1, 2023 17:32:00.056444000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816637727@250@@65284@5050@250@@@
23@Nov  1, 2023 17:32:00.056468000 CST@192.168.1.78@192.168.1.79@TCP@66@22@3157836449@0@0.000024000@5050@65284@@@@
24@Nov  1, 2023 17:32:00.499130000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816637977@250@@65284@5050@250@@@
25@Nov  1, 2023 17:32:00.499178000 CST@192.168.1.78@192.168.1.79@TCP@66@24@3157836449@0@0.000048000@5050@65284@@@@
26@Nov  1, 2023 17:32:01.181079000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816638227@250@@65284@5050@250@@@
27@Nov  1, 2023 17:32:01.181112000 CST@192.168.1.78@192.168.1.79@TCP@66@26@3157836449@0@0.000033000@5050@65284@@@@
28@Nov  1, 2023 17:32:01.589200000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816638477@250@@65284@5050@250@@@
29@Nov  1, 2023 17:32:01.589234000 CST@192.168.1.78@192.168.1.79@TCP@66@28@3157836449@0@0.000034000@5050@65284@@@@
30@Nov  1, 2023 17:32:02.107015000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816638727@250@@65284@5050@250@@@
31@Nov  1, 2023 17:32:02.107039000 CST@192.168.1.78@192.168.1.79@TCP@66@30@3157836449@0@0.000024000@5050@65284@@@@
32@Nov  1, 2023 17:32:02.614272000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816638977@250@@65284@5050@250@@@
33@Nov  1, 2023 17:32:02.614305000 CST@192.168.1.78@192.168.1.79@TCP@66@32@3157836449@0@0.000033000@5050@65284@@@@
34@Nov  1, 2023 17:32:03.125252000 CST@192.168.1.79@192.168.1.78@TCP@316@@2816639227@250@@65284@5050@250@@@
35@Nov  1, 2023 17:32:03.125286000 CST@192.168.1.78@192.168.1.79@TCP@66@34@3157836449@0@0.000034000@5050@65284@@@@
36@Nov  1, 2023 17:32:03.205641000 CST@192.168.1.79@192.168.1.78@TCP@66@@2816639477@0@@65284@5050@@@@
37@Nov  1, 2023 17:32:03.249502000 CST@192.168.1.78@192.168.1.79@TCP@66@36@3157836449@0@0.043861000@5050@65284@@@@
38@Nov  1, 2023 17:32:04.599067000 CST@192.168.1.78@192.168.1.79@TCP@66@@3157836449@0@@5050@65284@@@@
39@Nov  1, 2023 17:32:04.663486000 CST@192.168.1.79@192.168.1.78@TCP@66@38@2816639478@0@0.064419000@65284@5050@@@@
